Study_ID,Location_ID,Study_Specific_Location_ID,Field_Collection_Type,Field_Collector,Field_Collection_Start_Date,Field_Collection_Start_Time,Field_Collection_End_Date,Field_Collection_End_Time,Field_Collection_Comment,Field_Collection_Area,Field_Collection_Area_Units,Field_Collection_Reference_Point,Field_Collection_Upper_Depth,Field_Collection_Lower_Depth,Field_Collection_Depth_Units,Well_Water_Level_Measuring_Point_or_TOC_ID,Sample_ID,Sample_Field_Replicate_ID,Sample_Replicate_Flag,Sample_Sub_ID,Sample_Composite_Flag,Storm_Event_Qualifier,Sample_Matrix,Sample_Source,Sample_Use,Sample_Collection_Method,Sample_Preparation_Method,Sample_Method_Other,Sample_Taxon_Name,Sample_Taxon_TSN,Sample_Tissue_Type,Sample_Percent_Sorted,Result_Parameter_Name,Result_Parameter_CAS_Number,Lab_Analysis_Date,Lab_Analysis_Date_Accuracy,Lab_Analysis_Time,Result_Value,Result_Value_Units,Result_Reporting_Limit,Result_Reporting_Limit_Type,Result_Detection_Limit,Result_Detection_Limit_Type,Result_Data_Qualifier,Fraction_Analyzed,Field_Filtered_Flag,Result_Basis,Digestion_Method,Water_Level_Accuracy,Result_Method,Result_Comment,Result_Additional_Comment,Result_Lab_Replicate_ID,Result_Lab_Name,Result_Validation_Level,Result_Taxon_Name,Result_Taxon_TSN,Result_Taxon_Unidentified_Species,Result_Taxon_Life_Stage,QC_Blank_Type,QC_Blank_Censor_Factor,Lab_Batch_ID,Lab_GC_Column_ID,Column1
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Zapada Oregonensis Group,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,4,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Chloroperlidae,103202,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,16,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Sweltsa,103273,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Hesperoperla pacifica,102972,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Perlodidae,102994,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Kogotus,103149,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Glossosomatidae,117120,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,59,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Glossosoma,117159,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Hydropsychidae,115398,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,81,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Hydropsyche,115453,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Limnephilidae,115933,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Rhyacophila narvae,115155,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Paraleptophlebia,101187,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Ephemerella excrucians,101276,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,49,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Baetis tricaudatus complex,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Cinygmula,100557,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Ironodes,100666,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Pisidium,81400,,,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Ferrissia,76569,,,,,,,
Vashon,28A,28A,Sample,GovLocal,9/21/2015,,,,"Judd Creek. Originally recorded as VashJudd location, but confirmed to have been sampled at the 28A location. Site code and sample code changed by Jo Wilhelm on 11/10/15 after consultation with Stephanie Hess.",8,ft2,,,,,,28A_15,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,43.33,Number of Individual Organisms,,42369,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_15,,"Rhithron Associates Inc, Missoula MT",,Nemata,59490,,,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Fridericia,204785,,,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Naididae,68854,,,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Lumbriculidae,68440,,,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Heterlimnius corpulentus,114169,,Adult,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,81,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Heterlimnius corpulentus,114169,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Hemerodromiinae,136290,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Glutops,130915,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Ceratopogoninae,127338,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,5,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Cladotanytarsus,129873,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Micropsectra,129890,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Stempellinella,129969,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Orthocladiinae,128457,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Brillia,128477,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,5,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Eukiefferiella,128689,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Eukiefferiella,128689,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Oropuella,0,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Parakiefferiella,128968,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,7,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Parametriocnemus,128978,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Parametriocnemus,128978,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Tvetenia Bavarica Group,0,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,96,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Simulium,126774,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,13,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Simulium,126774,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,6,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Hexatoma,120094,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,9,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Capniidae,102643,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,8,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Zapada cinctipes,102594,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Zapada Oregonensis Group,0,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Suwallia,103254,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Sweltsa,103273,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Hesperoperla pacifica,102972,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,9,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Kogotus/Rickera,0,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Pteronarcys,102471,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Glossosomatidae,117120,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Glossosoma,117159,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,4,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Parapsyche,115556,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Limnephilidae,115933,,Pupa,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Rhyacophila Brunnea/Vemna Groups,0,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Leptophlebiidae,101095,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,5,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Ephemerella Excrucians Group,0,,Larva,,,,,
Vashon,VashShing,VashShing,Sample,GovLocal,9/24/2024,,,,,8,ft2,,,,,,VashShing_24,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,26.67,Number of Individual Organisms,,45657,U,,243,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,VashShing_24,,"Rhithron Associates Inc, Missoula MT",,Baetis tricaudatus complex,0,,Larva,,,,,
